latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.39512,74.7979,333.65,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.79,2.79,D,0
31.19391,73.61186,338.63,0.44,0.39,2025-10-26,0800,SNPP,SNPP,n,2,301.57,6.56,D,0
31.36883,74.60023,334.72,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.8,5.46,D,0
31.47899,75.24004,332.54,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.1,2.65,D,0
31.47818,75.19285,335.82,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.85,3.25,D,0
31.48213,75.1747,336.29,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.44,2.97,D,0
31.48236,75.17089,333.42,0.4,0.37,2025-10-26,0800,SNPP,SNPP,l,2,304.73,4.28,D,0
31.21288,73.56061,335.76,0.44,0.39,2025-10-26,0800,SNPP,SNPP,n,2,301.54,3.54,D,0
31.40319,74.61984,339.69,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.83,4.46,D,0
31.459,74.90688,345.52,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.68,5.2,D,0
31.28762,73.87567,338.98,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.95,3.86,D,0
31.43905,74.72684,338.44,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.77,3.44,D,0
31.25898,73.67425,333.89,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.85,3.32,D,0
31.27414,73.71827,338.21,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.41,4.55,D,0
31.50017,75.00658,330.99,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.52,1.98,D,0
31.28056,73.6929,332.3,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.57,2.61,D,0
31.51317,74.93822,336.32,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.79,3.63,D,0
31.34415,73.90904,331.86,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.72,3.29,D,0
31.34145,73.81103,337.02,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.83,3.55,D,0
31.34651,73.81924,339.23,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.31,3.71,D,0
31.36687,73.89425,331.9,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.11,2.2,D,0
31.56376,75.006,330.31,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.13,1.21,D,0
31.62655,75.36268,331.41,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,304.62,2.1,D,0
31.59778,75.18877,337.93,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.64,8.73,D,0
31.34488,73.64557,335.36,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.77,3.33,D,0
31.38681,73.8393,339.87,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.46,2.84,D,0
31.39028,73.83848,337.34,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.54,3.74,D,0
31.66061,75.38074,336.72,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,302.88,4.7,D,0
31.44146,73.98516,339.7,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.08,4.23,D,0
31.44413,73.97988,338.97,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.84,4.06,D,0
31.45071,73.99689,330.71,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.5,1.9,D,0
31.45416,73.99607,343.79,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.27,5.78,D,0
31.44463,73.9005,334.78,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.05,4.57,D,0
31.46988,73.98304,346.66,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.55,4.77,D,0
31.45895,73.92044,346.17,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.99,11.04,D,0
31.58047,74.60646,332.62,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.7,6.07,D,0
31.57975,74.60218,332.15,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.32,5.55,D,0
31.46554,73.93753,350.32,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,307.15,13.38,D,0
31.46431,73.90981,331.59,0.43,0.38,2025-10-26,0800,SNPP,SNPP,l,2,302.13,4.11,D,0
31.46274,73.90083,334.95,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,305.88,2.75,D,0
31.48525,73.98866,333.93,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.35,3.09,D,0
31.47202,73.91264,331.65,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.52,2.12,D,0
31.45977,73.8218,331.76,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.28,2.8,D,0
31.47223,73.85172,332.82,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.78,5.94,D,0
31.47145,73.84721,331.95,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.48,5.94,D,0
31.47188,73.84837,345.49,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.48,12.52,D,0
31.68648,75.06985,330.54,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.79,2.59,D,0
31.51758,74.0654,335.06,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.64,4.95,D,0
31.48655,73.84954,334.1,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.95,5.42,D,0
31.44262,73.60422,333.53,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.9,2.55,D,0
31.50067,73.88831,335.96,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.62,2.47,D,0
31.53324,74.05244,333.91,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.08,2.06,D,0
31.53668,74.05162,335.95,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.05,2.51,D,0
31.53468,74.01974,334.21,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.12,3.31,D,0
31.54702,74.04917,350.7,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.45,6.15,D,0
31.54624,74.04474,345.08,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.06,6.15,D,0
31.55701,74.06526,336.05,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.42,5.48,D,0
31.55546,74.0564,335.87,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.95,3.74,D,0
31.56045,74.06445,335.39,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.33,4.29,D,0
31.55435,73.92683,333.55,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.61,1.6,D,0
31.55781,73.926,331.91,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.4,1.69,D,0
31.56427,73.90112,333.28,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.11,4.99,D,0
31.601,74.09164,347.58,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.33,5.78,D,0
31.57432,73.91739,333.61,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.25,2.42,D,0
31.57622,73.9076,334.59,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.98,4.07,D,0
31.57968,73.90677,333.61,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.96,4.07,D,0
31.57203,73.80081,334.33,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.77,3.09,D,0
31.57156,73.77739,330.15,0.43,0.38,2025-10-26,0800,SNPP,SNPP,l,2,301.5,2.2,D,0
31.6129,73.96622,332.07,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.19,2.63,D,0
31.61211,73.96175,333.85,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.53,3.03,D,0
31.85661,75.35593,332.64,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,303.45,2.63,D,0
31.82155,75.10143,331.08,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.43,1.79,D,0
31.85031,75.25444,333.72,0.39,0.37,2025-10-26,0800,SNPP,SNPP,l,2,304.16,6.92,D,0
31.80073,74.89314,331.93,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.48,1.83,D,0
31.90999,75.42947,335.35,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,303.8,2.67,D,0
31.79966,74.76183,341.51,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.12,5.47,D,0
31.64553,73.86524,337.93,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.64,3.49,D,0
31.62085,73.6637,334.98,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.87,3.2,D,0
31.71114,74.11816,336.48,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.73,3.37,D,0
31.94791,75.47215,340.48,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,302.99,4.91,D,0
31.95256,75.47963,332.72,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,301.52,2.23,D,0
31.63073,73.57541,339.99,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.25,3.56,D,0
31.95589,75.47889,340.92,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,303.37,7.3,D,0
31.9612,75.49049,332.6,0.39,0.36,2025-10-26,0800,SNPP,SNPP,n,2,299.75,3.08,D,0
31.89845,75.037,333.88,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.24,4.38,D,0
31.69893,73.85844,345.06,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.76,6.93,D,0
31.69494,73.83601,331.24,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.74,2.03,D,0
31.64716,73.54904,333.94,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.85,2.78,D,0
31.79199,74.28701,345.71,0.42,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301,7.05,D,0
31.66363,73.55941,334.38,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.16,3.75,D,0
31.67391,73.57606,338.78,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.37,2.67,D,0
31.82548,74.37846,335.13,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.89,3.2,D,0
31.78329,74.13428,333.51,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.43,2.74,D,0
31.68686,73.58726,346.64,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.51,5.32,D,0
31.6737,73.51376,347.77,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,305.42,9.27,D,0
31.70661,73.67767,335.17,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.62,4.17,D,0
31.90054,74.77893,335.51,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.42,5.65,D,0
31.89983,74.7747,340.91,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.76,5.65,D,0
31.72135,73.74033,334.39,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.01,2.76,D,0
31.96394,75.13897,332.23,0.4,0.37,2025-10-26,0800,SNPP,SNPP,l,2,302.34,1.47,D,0
31.87885,74.6295,345.16,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.96,6.96,D,0
31.71538,73.60419,333.28,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.34,2.15,D,0
31.83035,74.24167,330.73,0.42,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.11,2.37,D,0
31.93154,74.77618,337.85,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.58,4.86,D,0
31.87174,74.42155,335.12,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.33,2.1,D,0
31.75318,73.69481,339.58,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.93,5.67,D,0
31.83883,74.16681,330.34,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.18,1.89,D,0
31.75666,73.69397,340.59,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,298.94,3.76,D,0
31.75108,73.60027,334.82,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.42,3.89,D,0
31.83246,74.02608,335,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.99,2.13,D,0
31.97322,74.83337,339.63,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.57,3.3,D,0
31.83353,74.02261,334.46,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.63,3.1,D,0
31.90783,74.34678,346.29,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.62,6.27,D,0
31.966,74.64574,331.74,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.49,4.07,D,0
31.76794,73.5117,331.94,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.64,2.05,D,0
31.84322,73.85326,343.35,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.3,7.09,D,0
31.79832,73.59998,347.19,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,304.37,15.5,D,0
31.88863,74.09225,334.17,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.12,6.53,D,0
31.82308,73.69839,342.29,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.67,4.11,D,0
31.96019,74.38398,335.78,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.08,2.61,D,0
31.89224,73.94847,335.55,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.06,2.82,D,0
32.00126,74.45954,330.38,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,299.13,2.99,D,0
32.01746,74.51381,330.69,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300,3.12,D,0
31.99636,74.38895,334.15,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.5,4.57,D,0
31.86323,73.61751,332.86,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.49,2.7,D,0
31.87976,73.67043,333.43,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.01,2.62,D,0
31.88004,73.6719,333.08,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,298.76,2.78,D,0
31.92784,73.83894,345.68,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.11,13.83,D,0
31.91751,73.7806,331.09,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.88,2.7,D,0
32.04101,74.46913,337.34,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.12,2.77,D,0
31.95376,73.88396,336.12,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.67,5.42,D,0
32.1656,75.08608,331.83,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.31,2.06,D,0
31.97314,73.95355,334.5,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.84,3.5,D,0
31.92334,73.67084,332.11,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.11,4.31,D,0
31.95468,73.8278,335.28,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.82,4.09,D,0
31.92682,73.67001,333.57,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.69,8.32,D,0
32.12949,74.78505,331.36,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.2,2.19,D,0
31.96189,73.80736,336.3,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.79,3.46,D,0
31.9611,73.80287,337.13,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.23,3.46,D,0
31.93,73.62656,331.43,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.16,3.21,D,0
31.98413,73.91383,338.88,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,309.64,22.99,D,0
31.98335,73.90938,334.27,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.91,22.99,D,0
31.96535,73.80652,333.72,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.72,5.51,D,0
31.96456,73.80204,346.56,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.59,5.51,D,0
31.9688,73.80569,336.28,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303,5.51,D,0
32.02251,74.09364,332.14,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.01,3.46,D,0
31.99679,73.9247,334.83,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.97,2.47,D,0
31.96308,73.73197,346.46,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.89,6.53,D,0
31.99202,73.85612,333.68,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.3,3.35,D,0
32.08176,74.35643,336,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.2,3.33,D,0
32.1392,74.65509,339.82,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.54,4.62,D,0
32.18534,74.89037,336.01,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.59,2.84,D,0
31.99001,73.72073,332.14,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.09,2.98,D,0
31.97437,73.52764,330.8,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.99,2.12,D,0
32.04531,73.90594,334.31,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.6,3.57,D,0
32.03356,73.77825,367,0.43,0.38,2025-10-26,0800,SNPP,SNPP,h,2,303.71,12.09,D,0
32.19806,74.73132,330.56,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.62,1.8,D,0
32.03276,73.77376,330.97,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.52,4.64,D,0
32.02505,73.70985,340.6,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.55,3.72,D,0
32.13163,74.27897,330.58,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.08,3.43,D,0
32.03064,73.68021,330.45,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.45,2.46,D,0
32.0137,73.58482,347.77,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.06,7.38,D,0
32.05637,73.80549,334.98,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.97,1.98,D,0
32.03491,73.6839,334.37,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.41,5.88,D,0
32.03411,73.67937,334.34,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,298.98,2.46,D,0
32.01799,73.58852,347.41,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.08,7.38,D,0
32.2338,74.81966,330.64,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,301.58,2.45,D,0
32.17008,74.40041,347.78,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.57,4.62,D,0
32.03594,73.60789,353.83,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,305.89,24.92,D,0
32.03513,73.60335,334.08,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,304.3,5.79,D,0
32.037,73.59339,334.82,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.05,4.11,D,0
32.1212,74.05382,332.69,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.62,1.53,D,0
32.12453,73.79959,334.34,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.5,2.83,D,0
32.08096,73.55549,347.52,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,307.07,15.97,D,0
32.08445,73.55464,339.34,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.24,15.97,D,0
32.13912,73.80073,337.2,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.64,4.56,D,0
32.18295,73.94807,334.29,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.65,2.86,D,0
32.17458,73.8388,332.89,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.48,2.72,D,0
32.19891,73.91648,333.29,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.06,2.31,D,0
32.20234,73.91564,340.2,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.7,3.58,D,0
32.14312,73.57835,332.24,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.54,2.82,D,0
32.19055,73.80695,335.23,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.28,4.01,D,0
32.17114,73.67564,334.92,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.01,4.53,D,0
32.16237,73.62581,332.82,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.1,8.94,D,0
32.14061,73.50271,340.72,0.44,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.4,4.86,D,0
32.1754,73.67932,330.23,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.9,3.36,D,0
32.1746,73.6748,330.6,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.17,2.98,D,0
32.32863,74.52923,333.13,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,302.52,3.66,D,0
32.22822,73.85837,333.87,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,302.23,3.86,D,0
32.18722,73.5818,344.97,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,304.77,27.88,D,0
32.19786,73.62186,334.75,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.98,2.04,D,0
32.1907,73.58095,347.41,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,307.79,27.88,D,0
32.18808,73.58311,336.91,0.43,0.38,2025-10-26,0800,SNPP,SNPP,l,2,309.42,25.04,D,0
32.19886,73.62312,334.07,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.81,2.67,D,0
32.19155,73.58228,347.72,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.23,25.04,D,0
32.36097,74.53149,333.17,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.23,2.18,D,0
32.23832,73.8247,351.64,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,303.26,12.22,D,0
32.23674,73.81577,340.56,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.91,4.7,D,0
32.25463,73.87653,347.98,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.34,6.89,D,0
32.32988,74.2882,330.21,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,299.74,2.04,D,0
32.30505,74.10361,332.87,0.42,0.37,2025-10-26,0800,SNPP,SNPP,n,2,299.19,1.98,D,0
32.26995,73.8821,340.71,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,297.79,3.21,D,0
32.34792,74.31097,334.06,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.74,3.28,D,0
32.36327,74.33882,336.51,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.12,3.63,D,0
32.25857,73.73571,331.57,0.43,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.39,3.55,D,0
32.28731,73.81749,333.37,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.86,2.67,D,0
32.31897,73.9581,336.28,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,301.29,2.7,D,0
32.31513,73.93596,332.53,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.5,3.43,D,0
32.30664,73.88715,334.48,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.42,3.03,D,0
32.34451,74.04386,338.48,0.42,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.89,5.6,D,0
32.32115,73.88827,333.8,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.64,2.52,D,0
32.35666,74.03178,334.89,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.87,3.26,D,0
32.34595,73.88689,338.02,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,299.94,2.41,D,0
32.50961,74.78867,342.2,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,303.43,4.48,D,0
32.37669,73.93136,332.3,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.53,3,D,0
32.38896,73.96066,332.89,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.05,2.14,D,0
32.45006,74.21077,338.17,0.41,0.37,2025-10-26,0800,SNPP,SNPP,n,2,300.84,3.23,D,0
32.61584,74.82099,336.88,0.4,0.37,2025-10-26,0800,SNPP,SNPP,n,2,305.23,6.41,D,0
32.57255,73.74321,336.2,0.42,0.38,2025-10-26,0800,SNPP,SNPP,n,2,300.73,4.88,D,0
32.14389,74.14734,302.42,0.49,0.49,2025-10-26,2023,SNPP,SNPP,n,2,291.11,0.67,N,0
31.75,75.46194,299.93,0.41,0.45,2025-10-26,2023,SNPP,SNPP,n,2,288.82,0.38,N,0
31.44055,75.36348,310.7,0.41,0.45,2025-10-26,2023,SNPP,SNPP,n,2,289.25,1.24,N,0
31.04697,75.40582,306.81,0.41,0.45,2025-10-26,2023,SNPP,SNPP,n,2,289.48,0.49,N,0
30.27198,76.19212,299.35,0.54,0.42,2025-10-26,2023,SNPP,SNPP,n,2,288.7,0.91,N,0
30.14687,76.89304,310.69,0.5,0.41,2025-10-26,2024,SNPP,SNPP,n,2,290.38,1.4,N,0
29.9075,76.45901,300.64,0.52,0.42,2025-10-26,2024,SNPP,SNPP,n,2,290.14,0.66,N,0
29.12562,75.77919,306.03,0.56,0.43,2025-10-26,2024,SNPP,SNPP,n,2,291.31,1.58,N,2
29.08267,76.11588,303.48,0.53,0.42,2025-10-26,2024,SNPP,SNPP,n,2,289.49,0.71,N,0
29.12339,75.77823,309.56,0.55,0.43,2025-10-26,2024,SNPP,SNPP,n,2,291.6,1.52,N,2
29.08235,76.11492,301.94,0.53,0.42,2025-10-26,2024,SNPP,SNPP,n,2,288.98,0.74,N,0
28.82272,76.95895,306.93,0.48,0.4,2025-10-26,2024,SNPP,SNPP,n,2,290.93,0.67,N,0
28.3467,77.25674,299.51,0.46,0.39,2025-10-26,2024,SNPP,SNPP,n,2,288.37,0.37,N,0
28.32082,77.19909,295.7,0.47,0.39,2025-10-26,2024,SNPP,SNPP,n,2,283.91,0.26,N,0
29.17686,76.03902,339.95,0.41,0.45,2025-10-27,0740,SNPP,SNPP,n,2,299.96,3.35,D,0
29.3787,76.20616,343.39,0.4,0.44,2025-10-27,0740,SNPP,SNPP,n,2,305.18,4.06,D,0
29.42961,76.20709,341.21,0.39,0.44,2025-10-27,0740,SNPP,SNPP,n,2,306.85,12.56,D,0
29.42879,76.20306,338.41,0.39,0.44,2025-10-27,0740,SNPP,SNPP,n,2,302.21,6.81,D,0
29.50699,75.98591,334.33,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,301.76,2.36,D,0
29.84103,76.64803,334.09,0.55,0.43,2025-10-27,0740,SNPP,SNPP,n,2,304.21,4.46,D,0
29.66785,75.57146,340.2,0.42,0.45,2025-10-27,0740,SNPP,SNPP,n,2,304.41,3.79,D,0
